molecule_chembl_id,canonical_smiles,standard_value,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL344825,N=C(N)NCCCSC[C@@H]1CCCN1C(=O)[C@H](CO)NS(=O)(=O)c1ccc2ccccc2c1,7400.0,596.7570000000002,4.440270000000006,4.0,6.0
CHEMBL343953,N=C(N)N1CCC(CC(=O)NC[C@@H]2CCCN2C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)CC1,200.0,535.6740000000003,1.9691000000000003,4.0,7.0
CHEMBL138935,N=C(N)NCCCCCC(=O)NC[C@@H]1CCCN1C(=O)[C@H](CO)NS(=O)(=O)c1ccc2ccccc2c1,50.0,527.6950000000003,1.9307,4.0,7.0
CHEMBL136876,CC(O)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1,650.0,611.7720000000003,3.1716000000000024,4.0,7.0
CHEMBL290162,COC(=O)C(O)[C@H](CCCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,48000.0,610.7400000000001,3.3914700000000053,5.0,7.0
CHEMBL539241,COC(=O)C(O)(OC)C(CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1.Cl.Cl,32.0,469.0100000000003,5.272000000000005,1.0,6.0
CHEMBL424479,N=C(N)N1CCC[C@@H](C(=O)NC[C@@H]2CCCN2C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)C1,500.0,518.0420000000001,6.171200000000005,1.0,7.0
CHEMBL27805,N=C(N)c1ccc2[nH]c(Cc3cccc(Oc4ccccc4)c3)cc2c1,2000.0,489.9880000000002,5.073100000000004,1.0,7.0
CHEMBL138877,N=C(N)N1CCC[C@H](C(=O)NC[C@@H]2CCCN2C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)C1,16.0,765.7430000000003,5.998440000000007,5.0,8.0
CHEMBL342904,N=C(N)N1CCC[C@H](C(=O)NC[C@@H]2CCCN2C(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C1,310.0,480.99600000000015,4.406840000000003,4.0,4.0
CHEMBL287401,N=C(N)c1ccc2[nH]c(Cc3ccccc3)cc2c1,1400.0,463.40900000000005,4.795940000000005,3.0,4.0
CHEMBL136216,C[C@@H]1CCN(C(=O)[C@H](CO)NS(=O)(=O)c2ccc3ccccc3c2)[C@@H](C(=O)NCCCCN=C(N)N)C1,1700.0,507.4660000000002,4.603240000000005,3.0,6.0
CHEMBL2111938,CC(O)[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1,500.0,612.5620000000001,5.222040000000006,4.0,7.0
CHEMBL88079,N=C(N)N1CCC[C@H](NC(=O)CN2C(=O)C(NS(=O)(=O)Cc3ccccc3)Cc3ccccc32)C1O.O=C(O)C(F)(F)F,17.9,681.4520000000001,6.528840000000006,4.0,7.0
CHEMBL323783,NCc1ccc(Cl)c(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,870.0,626.5890000000002,4.899740000000005,4.0,7.0
CHEMBL321466,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CC(c3ccccc3)c3ccccc3)C2=O)c1,170.0,695.479,6.206540000000007,4.0,7.0
CHEMBL87502,COc1cccc2c1CC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N2CC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,235.0,640.6160000000001,5.460740000000007,4.0,7.0
CHEMBL84575,N=C(N)N1CCC[C@H](NC(=O)CN2CCCC[C@H](NS(=O)(=O)Cc3ccccc3)C2=O)C1O.O=C(O)C(F)(F)F,0.71,654.6430000000003,5.332340000000006,4.0,7.0
CHEMBL316213,COc1ccc2c(c1)CC[C@H](NS(=O)(=O)c1ccc3ccccc3c1)C(=O)N2CC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,285.0,604.5830000000003,4.595840000000004,3.0,7.0
CHEMBL314576,N=C(N)N1CCC[C@H](NC(=O)CN2C(=O)[C@@H](NS(=O)(=O)Cc3ccccc3)CCc3ccccc32)C1O.O=C(O)C(F)(F)F,178.0,618.6100000000002,5.032240000000005,4.0,7.0
CHEMBL321145,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,130.0,632.6370000000003,5.279840000000005,4.0,7.0
CHEMBL87947,COc1ccc2c(c1)CC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N2CC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,2500.0,788.7370000000001,5.3232400000000055,6.0,8.0
CHEMBL315454,COc1ccc2c(c1)N(CC(=O)N[C@H]1CCCN(C(=N)N)C1O)C(=O)[C@@H](NS(=O)(=O)Cc1ccccc1)CC2.O=C(O)C(F)(F)F,2500.0,801.7760000000002,6.601040000000007,5.0,8.0
CHEMBL104064,Cc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,450.0,466.05000000000024,6.160300000000005,1.0,4.0
CHEMBL316376,N=C(N)N1CCC[C@H](NC(=O)CN2C(=O)[C@H](NS(=O)(=O)Cc3ccccc3)CCc3ccccc32)C1O.O=C(O)C(F)(F)F,192.0,828.5850000000002,7.495040000000007,5.0,8.0
CHEMBL85238,COc1ccc2c(c1)CC[C@H](NS(=O)(=O)CC1CCCCC1)C(=O)N2CC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,829.0,842.6120000000001,7.172740000000007,5.0,8.0
CHEMBL419954,Cc1cc(OCCc2ccc(CN)cc2)cc(OS(=O)(=O)c2cccc(Cl)c2Cl)c1,1230.27,766.7309999999995,4.894740000000003,6.0,8.0
CHEMBL117266,Cc1cc(OCCc2ccc(C(=N)N)c(O)c2)cc(OS(=O)(=O)c2cccc(C)c2)c1,134.9,856.8559999999995,6.725840000000007,6.0,8.0
CHEMBL115413,CCc1cc(OCCc2ccc(CN)cc2)cc(OS(=O)(=O)c2cc(C)ccc2OC)c1,3162.28,759.6950000000002,6.234440000000005,6.0,8.0
CHEMBL116149,COc1c(Cl)cc(Cl)cc1S(=O)(=O)Oc1cccc(OCCc2ccc(C(=N)N)cc2)c1,56.23,483.0370000000003,5.662100000000005,1.0,6.0
CHEMBL114124,COc1ccc(C)cc1S(=O)(=O)Oc1cccc(OCCc2ccc(C(=N)N)c(O)c2)c1,575.44,452.9860000000002,4.536000000000003,2.0,4.0
CHEMBL421098,CC(C)/N=C1\C=C(O)C(c2ccccc2)=C(CC(=O)NCc2ccc(C(=N)N)cc2)C1=O,30000.0,453.9740000000002,3.9310000000000027,2.0,5.0
CHEMBL324953,COc1c(Cl)cc(Cl)cc1S(=O)(=O)Oc1cc(C)cc(OCCc2cccc(O)c2)c1,56234.13,454.98300000000023,4.883500000000004,1.0,6.0
CHEMBL125781,CC(C)Nc1ccc(-c2cccc(N)c2)c(CC(=O)NCc2ccc(C(=N)N)cc2)c1F,950.0,481.02100000000024,5.416100000000005,1.0,6.0
CHEMBL414236,CCc1cc(OCCc2ccc(CN)c(O)c2)cc(OS(=O)(=O)c2cccc(Cl)c2Cl)c1,11220.18,449.96000000000026,3.6103200000000024,2.0,5.0
CHEMBL116616,CCc1cc(OCCc2ccc(C(=N)N)cc2)cc(OS(=O)(=O)c2ccccc2)c1,25.12,435.9330000000003,3.220220000000002,2.0,5.0
CHEMBL116392,Cc1cccc(S(=O)(=O)Oc2cccc(OCCc3ccc(CN)cc3)c2)c1,58884.37,421.90600000000023,2.830120000000001,2.0,5.0
CHEMBL116971,CCc1cc(OCCc2ccc(C(=N)N)c(O)c2)cc(OS(=O)(=O)c2cc(Cl)cc(Cl)c2OC)c1,288.4,451.9320000000003,2.456620000000001,2.0,6.0
CHEMBL125585,CC(C)Nc1ccc(-c2ccccc2)c(CC(=O)NCc2ccc(C(=N)N)cc2)c1O,30000.0,505.90200000000027,3.1670000000000016,2.0,6.0
CHEMBL333980,COc1c(NC(C)C)ccc(-c2ccccc2)c1CC(=O)NCc1ccc(C(=N)N)cc1,7900.0,472.35000000000025,2.8016000000000014,2.0,6.0
CHEMBL113711,Cc1cc(OCCc2ccc(CN)c(O)c2)cc(OS(=O)(=O)c2cc(Cl)ccc2Cl)c1,933.25,455.89500000000027,2.2873,2.0,6.0
CHEMBL114176,NCc1ccc(CCOc2cccc(OS(=O)(=O)c3ccccc3)c2)cc1O,10715.19,465.95900000000034,2.8467200000000012,2.0,6.0
CHEMBL175497,CC(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,14000.0,479.98600000000033,3.2368200000000016,2.0,6.0
CHEMBL175599,N=C(N)NCCCC(NC=O)C(=O)c1nc2ccccc2s1,50000.0,393.85200000000026,2.1332000000000004,2.0,5.0
CHEMBL360684,N=C(N)NCCCC(NC(=O)C1CCCC1)C(=O)c1nc2ccccc2s1,82000.0,407.87900000000025,2.521700000000001,2.0,5.0
CHEMBL180219,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1)C(=O)c1nc2ccccc2s1,100000.0,421.90600000000023,2.9118000000000013,2.0,5.0
CHEMBL176063,CN[C@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C(C)C,440.0,435.9330000000002,3.3019000000000016,2.0,5.0
CHEMBL361822,CN[C@H](Cc1ccccc1)C(=O)N1CCCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,38.0,435.9330000000002,3.1578000000000017,2.0,5.0
CHEMBL175464,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,80.0,449.96000000000026,3.547900000000002,2.0,5.0
CHEMBL367237,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@](C)(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,3700.0,469.95000000000005,3.874500000000003,2.0,5.0
CHEMBL176143,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,21000.0,469.95000000000005,3.874500000000003,2.0,5.0
CHEMBL2096762,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCNC(=N)N)C(=O)c1nc2ccccc2s1,8400.0,449.96000000000026,3.547900000000002,2.0,5.0
CHEMBL366687,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(C(=N)N)cc1)C(=O)c1nc2ccccc2s1,1.0,444.94400000000013,3.7306000000000017,2.0,6.0
CHEMBL179735,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](Cc1cccc(C(=N)N)c1)C(=O)c1nc2ccccc2s1,370.0,463.98700000000025,3.856320000000002,2.0,5.0
CHEMBL366625,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C[C@@H]1CCCN(C(=N)N)C1)C(=O)c1nc2ccccc2s1,51.0,361.3170000000002,2.16017,3.0,3.0
CHEMBL2096761,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C[C@H]1CCCN(C(=N)N)C1)C(=O)c1nc2ccccc2s1,1000.0,366.8930000000002,1.9972699999999999,2.0,3.0
CHEMBL369868,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)c1nc2ccccc2s1,650.0,438.40300000000025,3.472170000000003,2.0,4.0
CHEMBL3084979,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](CN)CC1,17000.0,502.91800000000046,4.076770000000003,3.0,4.0
CHEMBL179189,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCOC)C(=O)c1nc2ccccc2s1,46000.0,496.43900000000025,3.258770000000002,2.0,6.0
CHEMBL175473,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC)C(=O)c1nc2ccccc2s1,100000.0,482.4120000000003,3.170370000000002,3.0,5.0
CHEMBL176016,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)Cc1nc2ccccc2s1,58000.0,482.4120000000003,2.9269700000000016,3.0,5.0
CHEMBL176221,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCN=C(N)N)Cc1nc2ccccc2s1,63000.0,538.5200000000003,3.9678700000000036,2.0,6.0
CHEMBL180418,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(O)c1nc2ccccc2s1,48000.0,510.4660000000004,3.489370000000002,3.0,5.0
CHEMBL404728,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1ccccn1,930.0,483.4000000000003,2.3219700000000003,3.0,6.0
CHEMBL180112,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1cc2ccccc2s1,13000.0,488.0320000000004,-1.0046299999999964,2.0,5.0
CHEMBL272931,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccn1C,1500.0,587.9800000000005,3.7163400000000024,4.0,6.0
CHEMBL414655,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1,360.0,496.4390000000003,3.317070000000002,3.0,5.0
CHEMBL368900,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2n1C,110.0,477.39200000000034,4.112670000000002,3.0,5.0
CHEMBL175735,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2o1,110.0,496.4390000000003,3.317070000000002,3.0,5.0
CHEMBL367647,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc(O)c2ccccc2n1,106.0,498.48000000000036,3.640270000000003,3.0,5.0
CHEMBL322205,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1,19.0,530.4780000000003,2.3218700000000005,3.0,6.0
CHEMBL177769,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc(C(=O)O)cs1,112.0,531.4660000000002,1.578869999999999,4.0,6.0
CHEMBL175738,CCOC(=O)c1csc(C(=O)C(CCCN=C(N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC)n1,120.0,1283.4099999999999,2.248900000000008,13.0,18.0
CHEMBL179081,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc(C(=O)NCCc2ccccc2)cs1,830.0,344.85,4.350140000000002,2.0,6.0
CHEMBL175620,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2c(s1)CCCC2,80.0,383.61400000000015,5.057800000000002,0.0,4.0
CHEMBL361377,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc3ccccc3c2s1,60.0,628.5510000000005,6.191770000000004,4.0,8.0
CHEMBL176031,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(OC)cc2s1,5.0,370.47400000000005,2.049,3.0,4.0
CHEMBL176660,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(O)cc2s1,3.0,585.13,3.289860000000001,3.0,9.0
CHEMBL427125,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(F)cc2s1,7.5,392.5210000000002,1.8296600000000003,3.0,5.0
CHEMBL369008,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(CO)cc2s1,7.0,180.598,1.3156999999999994,0.0,4.0
CHEMBL179245,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(C(N)=O)cc2s1,5.0,543.0490000000001,2.3645999999999994,3.0,9.0
CHEMBL367890,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(C(=O)OC)cc2s1,38.0,517.0910000000002,4.314160000000003,3.0,5.0
CHEMBL176491,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(C(=O)O)cc2s1,45.0,539.0570000000004,4.219390000000002,5.0,5.0
CHEMBL175612,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1,1900.0,477.94500000000016,3.8562400000000028,3.0,5.0
CHEMBL367973,CCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(C(=O)c1nc2ccccc2s1)C1CCC(N)CC1,460.0,491.9720000000002,4.164660000000004,3.0,5.0
CHEMBL3084980,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](N)CC1,100000.0,497.4040000000003,3.4127200000000006,4.0,6.0
CHEMBL3084981,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](N)CC1,100000.0,531.8490000000004,4.066120000000002,4.0,6.0
CHEMBL360542,Cc1cccc(C(C)(C)CN(CC(=O)N[C@@H](CCCN=C(N)N)C(=O)c2nc3ccccc3s2)C(=O)CCc2ccccc2)c1,4000.0,491.0130000000003,3.1102400000000014,4.0,7.0
CHEMBL176348,N=C(N)NCCC[C@H](NC(=O)CN1CCCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O)C(=O)c1nc2ccccc2s1,270.0,509.0030000000002,3.515260000000002,4.0,6.0
CHEMBL257898,CCCC(CCC)C(=O)N[C@@H](CC(=O)OC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,56.0,491.0130000000002,3.3761600000000023,4.0,6.0
CHEMBL401737,CS(=O)(=O)CC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,95.0,525.4580000000004,4.029560000000003,4.0,6.0
CHEMBL361379,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NS(=O)(=O)c1cccc2ccccc12)C(=O)c1nc2ccccc2s1,110.0,481.9840000000002,3.064790000000001,6.0,5.0
CHEMBL176329,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)N[C@H](C=O)Cc1ccccc1)C(=O)c1nc2ccccc2s1,17000.0,452.9420000000002,3.5176900000000013,5.0,4.0
CHEMBL179910,NC(N)=NCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)c1nc2ccccc2s1,21.0,503.0240000000003,3.1086900000000006,5.0,6.0
CHEMBL176000,CN[C@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,15.0,523.4420000000003,3.7195900000000015,5.0,5.0
CHEMBL360751,CN[C@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,150.0,503.02400000000017,3.374610000000001,5.0,5.0
CHEMBL368937,CN[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,48.0,556.9940000000004,4.084990000000002,5.0,5.0
CHEMBL366653,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,430.0,488.99700000000024,3.066190000000001,5.0,5.0
CHEMBL435514,CCS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,500.0,519.0230000000003,3.0747900000000006,5.0,6.0
CHEMBL366902,C[C@@](N)(Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,3.5,549.0490000000002,3.08339,5.0,7.0
CHEMBL368894,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)c1nc2ccccc2s1,29.0,519.0230000000003,3.0747900000000006,5.0,6.0
CHEMBL176385,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C(c1ccccc1)c1ccccc1,4.5,541.4320000000004,3.8586900000000006,5.0,5.0
CHEMBL179210,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1)C(=O)c1nc2ccccc2s1,11.0,517.0510000000003,3.683030000000002,5.0,5.0
CHEMBL368960,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)c1ccccc1,34.0,681.6150000000005,6.075370000000004,5.0,8.0
CHEMBL363003,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)C1CCCCC1,5.3,723.6960000000006,7.245670000000005,5.0,8.0
CHEMBL179961,CNC1(C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c2nc3ccccc3s2)CCCCC1,490.0,709.6690000000006,6.855570000000005,5.0,8.0
CHEMBL360071,CNC(C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)(c1ccccc1)c1ccccc1,15.0,739.6950000000006,6.482070000000005,5.0,9.0
CHEMBL366882,N=C(N)NCCCC(NC(=O)[C@@H]1CCCN1C(=O)C(O)C1c2ccccc2-c2ccccc21)C(=O)c1nc2ccccc2s1,95.0,711.6850000000004,7.103170000000006,5.0,8.0
CHEMBL366134,CC(C)N1CC[C@@H](NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,620.0,683.6310000000004,6.322970000000005,5.0,8.0
CHEMBL182763,O=C(NC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,230.0,725.7120000000006,7.3475700000000055,5.0,8.0
CHEMBL440755,O=C(c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCC(Nc2ccncc2)CC1,190.0,697.6580000000004,6.5689700000000055,5.0,8.0
CHEMBL185556,O=C(NC1CN(c2ccncc2)C1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,370.0,766.1200000000005,7.766570000000005,5.0,8.0
CHEMBL536722,CC(=N)N1CCC(Oc2ccc(N(Cc3nc4cc(C(=N)N)ccc4n3CC(=O)NC3CCCCC3)C(=O)c3ccc(C(=O)O)cc3)cc2)CC1.Cl.Cl,10000.0,759.7290000000004,7.730010000000006,5.0,8.0
CHEMBL2094062,C[C@H](NC(=O)Cn1c(CN(C(=O)c2ccc(C(=O)O)cc2)c2ccc(OC3CCN(C(=N)N)CC3)cc2)nc2cc(C(=N)N)ccc21)c1ccccc1.Cl.Cl,10000.0,759.7290000000004,7.730010000000006,5.0,8.0
CHEMBL539053,CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1.Cl,10000.0,761.7010000000004,7.121770000000005,5.0,9.0
CHEMBL536721,CC(=N)N1CC[C@H](Oc2ccc(CCc3cc4cc(C(=N)N)ccc4o3)cc2)C1.Cl.Cl,10000.0,731.6750000000005,7.113170000000005,5.0,8.0
CHEMBL556796,CCn1c(COc2ccc(OC3CCN(C(C)=N)CC3)cc2)nc2cc(C(=N)N)ccc21.Cl.Cl,10000.0,688.6500000000004,8.158590000000004,4.0,7.0
CHEMBL557179,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)Nc3ccccc3)cc2)CC1.Cl.Cl,10000.0,716.7040000000004,8.973570000000002,4.0,7.0
CHEMBL555005,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)CC1.Cl.Cl,10000.0,704.6490000000005,7.342470000000006,5.0,8.0
CHEMBL556972,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCc3ccccc3)cc2)CC1.Cl.Cl,10000.0,688.6500000000004,8.158590000000006,4.0,7.0
CHEMBL541371,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCc3ccc(Cl)c(Cl)c3)cc2)CC1.Cl.Cl,10000.0,675.6110000000004,7.245170000000005,4.0,8.0
CHEMBL536723,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NC(C)c3ccccc3)cc2)CC1.Cl.Cl,10000.0,680.6520000000004,7.911670000000004,4.0,8.0
CHEMBL538320,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCCCc3ccccc3)cc2)CC1.Cl.Cl,10000.0,674.6230000000004,7.850170000000006,4.0,7.0
CHEMBL556192,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)N3CCCCC3)cc2)CC1.Cl.Cl,10000.0,688.6500000000004,7.773970000000006,4.0,7.0
CHEMBL556778,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NC3CCCCC3)cc2)CC1.Cl.Cl,10000.0,641.5940000000004,6.249170000000004,4.0,8.0
CHEMBL538315,CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCC3CCCCC3)cc2)CC1.Cl.Cl,10000.0,175.14299999999997,0.1392999999999998,1.0,3.0
CHEMBL2093954,C[C@@H](NC(=O)Cn1c(CN(C(=O)c2ccc(C(=O)O)cc2)c2ccc(OC3CCN(C(=N)N)CC3)cc2)nc2cc(C(=N)N)ccc21)c1ccccc1.Cl.Cl,10000.0,395.37100000000015,1.5052999999999996,3.0,6.0
